species,atom_index,symbol,old_charge,new_charge,delta,abs_delta
DEC,13,H,-0.0455832978355285,-0.009157879645460956,0.036425418190067546,0.036425418190067546
DEC,14,H,-0.04558329783552861,-0.009157879645460956,0.03642541819006766,0.03642541819006766
DEC,15,H,0.0949832715492008,0.08392012976806301,-0.011063141781137792,0.011063141781137792
DEC,16,H,0.09498327154920061,0.08392012976806301,-0.011063141781137598,0.011063141781137598
DEC,17,H,0.09498327154920069,0.08392012976806301,-0.011063141781137681,0.011063141781137681
DMC,0,C,0.038674653523144156,-0.05851242165518618,-0.09718707517833033,0.09718707517833033
DMC,1,O,-0.4292090095117512,-0.40929633545136174,0.01991267406038949,0.01991267406038949
DMC,2,C,1.0091090752861822,1.00185396074138,-0.007255114544802321,0.007255114544802321
DMC,3,O,-0.598457658199654,-0.5976180830172693,0.0008395751823847553,0.0008395751823847553
DMC,4,O,-0.42942117917982103,-0.40929633545136174,0.020124843728459296,0.020124843728459296
DMC,5,C,0.039877291712947946,-0.05851242165518618,-0.09838971336813412,0.09838971336813412
DMC,6,H,0.06173172219617449,0.08856360608149753,0.026831883885323045,0.026831883885323045
DMC,7,H,0.061731722196174524,0.08856360608149753,0.02683188388532301,0.02683188388532301
DMC,8,H,0.06173172219617473,0.08856360608149753,0.026831883885322802,0.026831883885322802
DMC,9,H,0.0614105532601428,0.08856360608149753,0.02715305282135473,0.02715305282135473
DMC,10,H,0.06141055326014281,0.08856360608149753,0.027153052821354724,0.027153052821354724
DMC,11,H,0.06141055326014255,0.08856360608149753,0.02715305282135498,0.02715305282135498
PC,0,C,-0.4772073342558103,-0.441227887857367,0.035979446398443304,0.035979446398443304
PC,1,C,0.3301861886803965,0.3258229582761881,-0.004363230404208385,0.004363230404208385
PC,2,C,0.057625567142636336,0.009061949858664663,-0.04856361728397167,0.04856361728397167
PC,3,O,-0.3654198042275999,-0.36419909463008643,0.0012207095975134696,0.0012207095975134696
PC,4,C,0.8247240200760584,0.8198849270233942,-0.004839093052664167,0.004839093052664167
PC,5,O,-0.5281557404056507,-0.5286694004221315,-0.0005136600164807881,0.0005136600164807881
PC,6,O,-0.41951857328607817,-0.4179843881743008,0.0015341851117773864,0.0015341851117773864
PC,7,H,0.1410982448384922,0.13332202207374813,-0.007776222764744073,0.007776222764744073
PC,8,H,0.14109824483849223,0.13332202207374813,-0.007776222764744101,0.007776222764744101
PC,9,H,0.1410982448384923,0.13332202207374813,-0.007776222764744156,0.007776222764744156
PC,10,H,0.03896666232821744,0.04142059509775409,0.0024539327695366486,0.0024539327695366486
PC,11,H,0.057752139716176876,0.07796213730332019,0.020209997587143314,0.020209997587143314
PC,12,H,0.057752139716176876,0.07796213730332019,0.020209997587143314,0.020209997587143314
FEC,0,O,-0.504133975469554,-0.5039204953822378,0.00021348008731614243,0.00021348008731614243
FEC,1,C,0.8102837668151546,0.8053713428319795,-0.0049124239831750405,0.0049124239831750405
FEC,2,O,-0.33500769130431796,-0.33207417613106155,0.002933515173256407,0.002933515173256407
FEC,3,C,0.017515300450229677,0.006721438040581153,-0.010793862409648525,0.010793862409648525
FEC,4,C,0.32451262726092345,0.31854342416214226,-0.005969203098781184,0.005969203098781184
FEC,5,F,-0.2138576931963914,-0.21766379583988144,-0.0038061026434900447,0.0038061026434900447
FEC,6,O,-0.3575218341819988,-0.352246680895,0.0052751532869987905,0.0052751532869987905
FEC,7,H,0.09252823808163671,0.09838909492446538,0.005860856842828666,0.005860856842828666
FEC,8,H,0.09252823808163677,0.09838909492446538,0.00586085684282861,0.00586085684282861
FEC,9,H,0.07315302346268077,0.07849075336454708,0.005337729901866317,0.005337729901866317
VC,0,O,-0.5380487944568504,-0.5380426787659065,6.1156909438864204e-06,6.1156909438864204e-06
VC,1,C,0.8206287053176365,0.8205850034734868,-4.3701844149701685e-05,4.3701844149701685e-05
VC,2,O,-0.23794414170003597,-0.2376445075410263,0.0002996341590096596,0.0002996341590096596
VC,3,C,-0.10468671757985872,-0.10620372447370718,-0.0015170068938484688,0.0015170068938484688
VC,4,C,-0.10792701747246473,-0.10620372447370718,0.0017232929987575502,0.0017232929987575502
VC,5,O,-0.23730153405235088,-0.2376445075410263,-0.00034297348867542987,0.00034297348867542987
VC,6,H,0.20216547479208608,0.20257706966094335,0.00041159486885727903,0.00041159486885727903
VC,7,H,0.20311402515183805,0.20257706966094335,-0.0005369554908946916,0.0005369554908946916
DTD,0,O,-0.384267750560715,-0.38265184409349084,0.0016159064672241485,0.0016159064672241485
DTD,1,S,0.918176680790834,0.9174260421462873,-0.0007506386445467195,0.0007506386445467195
DTD,2,O,-0.381285045339935,-0.38265184409349084,-0.0013667987535558312,0.0013667987535558312
DTD,3,O,-0.16087712257886483,-0.1603296907860678,0.0005474317927970374,0.0005474317927970374
DTD,4,C,-0.13059108864850139,-0.1305757978829754,1.529076552597708e-05,1.529076552597708e-05
DTD,5,C,-0.12966475045704934,-0.1305757978829754,-0.0009110474259260704,0.0009110474259260704
DTD,6,O,-0.16105533686050863,-0.1603296907860678,0.0007256460744408388,0.0007256460744408388
DTD,7,H,0.2149396948435382,0.21484431168939044,-9.538315414775456e-05,9.538315414775456e-05
DTD,8,H,0.21462471881120185,0.21484431168939044,0.00021959287818859585,0.00021959287818859585
DME,0,C,-0.04556571365002481,-0.11009746539821447,-0.06453175174818965,0.06453175174818965
DME,1,O,-0.2673821685199986,-0.2315097602035369,0.035872408316461685,0.035872408316461685
DME,2,C,0.05265391946954598,-0.0003471707553109847,-0.05300109022485697,0.05300109022485697
DME,3,C,0.0633468521833133,-0.0003471707553109847,-0.06369402293862429,0.06369402293862429
DME,4,O,-0.26935106747368553,-0.2315097602035369,0.037841307270148644,0.037841307270148644
DME,5,C,-0.04371236305798934,-0.11009746539821447,-0.06638510234022513,0.06638510234022513
DME,6,H,0.06008415405861681,0.07526324965771679,0.015179095599099982,0.015179095599099982
DME,7,H,0.0600841540586168,0.07526324965771679,0.015179095599099988,0.015179095599099988
DME,8,H,0.06008415405861677,0.07526324965771679,0.015179095599100016,0.015179095599100016
DME,9,H,0.03895650568964612,0.05808232369195599,0.01912581800230987,0.01912581800230987
DME,10,H,0.038956505689646134,0.05808232369195599,0.019125818002309856,0.019125818002309856
DME,11,H,0.03672090274479549,0.05808232369195599,0.021361420947160502,0.021361420947160502
DME,12,H,0.03672090274479542,0.05808232369195599,0.02136142094716057,0.02136142094716057
DME,13,H,0.05946775400136847,0.07526324965771679,0.015795495656348316,0.015795495656348316
DME,14,H,0.05946775400136853,0.07526324965771679,0.01579549565634826,0.01579549565634826
DME,15,H,0.0594677540013685,0.07526324965771679,0.015795495656348288,0.015795495656348288
Diglyme,0,C,0.14604933862361522,-0.0891765301656347,-0.23522586878924992,0.23522586878924992
Diglyme,1,O,-0.40854075935837153,-0.30186321871530175,0.10667754064306978,0.10667754064306978
Diglyme,2,C,0.13145925494307553,0.018908141012458593,-0.11255111393061694,0.11255111393061694
Diglyme,3,C,0.42176763629141933,0.367704563104444,-0.05406307318697534,0.05406307318697534
Diglyme,4,O,-0.5373787385579325,-0.535448786251384,0.0019299523065484658,0.0019299523065484658
Diglyme,5,C,0.23146619109983568,0.367704563104444,0.1362383720046083,0.1362383720046083
Diglyme,6,C,0.19346460570346707,0.018908141012458593,-0.1745564646910085,0.1745564646910085
Diglyme,7,O,-0.3754108960643473,-0.30186321871530175,0.07354767734904555,0.07354767734904555
Diglyme,8,C,0.02967481720146728,-0.0891765301656347,-0.11885134736710198,0.11885134736710198
Diglyme,9,H,0.018918738412979023,0.07361482250469303,0.05469608409171401,0.05469608409171401
Diglyme,10,H,0.018918738412978933,0.07361482250469303,0.0546960840917141,0.0546960840917141
Diglyme,11,H,0.01891873841297903,0.07361482250469303,0.054696084091714,0.054696084091714
Diglyme,12,H,0.014994257696760112,0.05716735321765435,0.04217309552089424,0.04217309552089424
Diglyme,13,H,0.014994257696760077,0.05716735321765435,0.04217309552089427,0.04217309552089427
Diglyme,14,H,-0.04370693121183636,-0.03151386802983095,0.012193063182005408,0.012193063182005408
Diglyme,15,H,-0.043706931211836275,-0.03151386802983095,0.012193063182005325,0.012193063182005325
Diglyme,16,H,-0.003565157214885095,-0.03151386802983095,-0.027948710814945855,0.027948710814945855
Diglyme,17,H,-0.003565157214885137,-0.03151386802983095,-0.027948710814945814,0.027948710814945814
Diglyme,18,H,0.022818496224885576,0.05716735321765435,0.034348856992768774,0.034348856992768774
Diglyme,19,H,0.022818496224885687,0.05716735321765435,0.03434885699276866,0.03434885699276866
Diglyme,20,H,0.04320366796299521,0.07361482250469303,0.03041115454169782,0.03041115454169782
Diglyme,21,H,0.04320366796299522,0.07361482250469303,0.030411154541697814,0.030411154541697814
Diglyme,22,H,0.04320366796299524,0.07361482250469303,0.030411154541697794,0.030411154541697794
Triglyme,0,C,-0.04858959141368562,-0.14870575595843122,-0.10011616454474559,0.10011616454474559
Triglyme,1,O,-0.29703590364081106,-0.24345151080169855,0.05358439283911251,0.05358439283911251
Triglyme,2,C,-0.024494913980437318,0.009938706713807963,0.034433620694245284,0.034433620694245284
Triglyme,3,C,0.28680994603597015,0.16562343214855685,-0.1211865138874133,0.1211865138874133
Triglyme,4,O,-0.39321136558582287,-0.3760631993877783,0.017148166198044545,0.017148166198044545
Triglyme,5,C,0.06180370233064158,0.13226224610177884,0.07045854377113725,0.07045854377113725
Triglyme,6,C,0.33594814849178756,0.13226224610177884,-0.20368590239000872,0.20368590239000872
Triglyme,7,O,-0.5036914675749826,-0.3760631993877783,0.1276282681872043,0.1276282681872043
Triglyme,8,C,0.22482161248978805,0.16562343214855685,-0.0591981803412312,0.0591981803412312
Triglyme,9,C,0.19044733943571376,0.009938706713807963,-0.18050863272190582,0.18050863272190582
Triglyme,10,O,-0.3884983309830149,-0.24345151080169855,0.14504682018131634,0.14504682018131634
Triglyme,11,C,0.11661072769490857,-0.14870575595843122,-0.2653164836533398,0.2653164836533398
Triglyme,12,H,0.06780103286128135,0.08722617393480116,0.019425141073519808,0.019425141073519808
Triglyme,13,H,0.06780103286128136,0.08722617393480116,0.019425141073519794,0.019425141073519794
Triglyme,14,H,0.0678010328612813,0.08722617393480116,0.019425141073519864,0.019425141073519864
Triglyme,15,H,0.06638004478160223,0.05420450222366634,-0.01217554255793589,0.01217554255793589
Triglyme,16,H,0.06638004478160228,0.05420450222366634,-0.012175542557935945,0.012175542557935945
Triglyme,17,H,-0.03221061561918495,0.005223650153438819,0.03743426577262377,0.03743426577262377
Triglyme,18,H,-0.03221061561918505,0.005223650153438819,0.03743426577262387,0.03743426577262387
Triglyme,19,H,0.04220935758298689,0.03993062731257535,-0.00227873027041154,0.00227873027041154
Triglyme,20,H,0.04220935758298691,0.03993062731257535,-0.002278730270411561,0.002278730270411561
Triglyme,21,H,0.0028412005635498573,0.03993062731257535,0.037089426749025496,0.037089426749025496
Triglyme,22,H,0.0028412005635500316,0.03993062731257535,0.03708942674902532,0.03708942674902532
Triglyme,23,H,-0.00590190961471625,0.005223650153438819,0.011125559768155067,0.011125559768155067
Triglyme,24,H,-0.005901909614716342,0.005223650153438819,0.011125559768155161,0.011125559768155161
Triglyme,25,H,0.009809681811858234,0.05420450222366634,0.0443948204118081,0.0443948204118081
Triglyme,26,H,0.009809681811858187,0.05420450222366634,0.04439482041180815,0.04439482041180815
Triglyme,27,H,0.023140493034636177,0.08722617393480116,0.06408568090016498,0.06408568090016498
Triglyme,28,H,0.02314049303463618,0.08722617393480116,0.06408568090016498,0.06408568090016498
Triglyme,29,H,0.02314049303463627,0.08722617393480116,0.06408568090016489,0.06408568090016489
DOL,0,C,0.15869087502016388,0.11579654088268272,-0.04289433413748116,0.04289433413748116
DOL,1,C,0.11133633107631691,0.11579654088268272,0.004460209806365814,0.004460209806365814
DOL,2,O,-0.375118845549473,-0.37026800801914383,0.004850837530329166,0.004850837530329166
DOL,3,C,0.3914240813056308,0.31424990198655445,-0.07717417931907633,0.07717417931907633
DOL,4,O,-0.419470149781149,-0.37026800801914383,0.04920214176200516,0.04920214176200516
DOL,5,H,0.02800550348696823,0.03581644268260148,0.0078109391956332486,0.0078109391956332486
DOL,6,H,0.02800550348696823,0.03581644268260148,0.0078109391956332486,0.0078109391956332486
DOL,7,H,0.031790090457919626,0.03581644268260148,0.004026352224681853,0.004026352224681853
DOL,8,H,0.03179009045791967,0.03581644268260148,0.004026352224681812,0.004026352224681812
DOL,9,H,0.0067732600193673165,0.025713630777980945,0.01894037075861363,0.01894037075861363
DOL,10,H,0.0067732600193673165,0.025713630777980945,0.01894037075861363,0.01894037075861363
THF,0,C,-0.03908175159813591,-0.036395032142031644,0.0026867194561042626,0.0026867194561042626
THF,1,C,-0.033710966450274216,-0.036395032142031644,-0.0026840656917574285,0.0026840656917574285
THF,2,C,0.20745085235479463,0.2084858440174186,0.0010349916626239686,0.0010349916626239686
THF,3,O,-0.4218692561733048,-0.42184149298948437,2.7763183820417314e-05,2.7763183820417314e-05
THF,4,C,0.2095396292173419,0.2084858440174186,-0.0010537851999233017,0.0010537851999233017
THF,5,H,0.017854223834716257,0.0172454834989809,-0.0006087403357353562,0.0006087403357353562
THF,6,H,0.0178542238347163,0.0172454834989809,-0.0006087403357353978,0.0006087403357353978
THF,7,H,0.016634039026961558,0.0172454834989809,0.0006114444720193429,0.0006114444720193429
THF,8,H,0.016634039026961523,0.0172454834989809,0.0006114444720193776,0.0006114444720193776
THF,9,H,0.0023478411624394094,0.002169483810696728,-0.0001783573517426815,0.0001783573517426815
THF,10,H,0.0023478411624393847,0.002169483810696728,-0.00017835735174265678,0.00017835735174265678
THF,11,H,0.0019996423006719815,0.002169483810696728,0.0001698415100247464,0.0001698415100247464
THF,12,H,0.001999642300672013,0.002169483810696728,0.00016984151002471474,0.00016984151002471474
Dioxane,0,C,0.053668855906915405,0.0517120608464381,-0.001956795060477308,0.001956795060477308
Dioxane,1,C,0.05414168251286239,0.0517120608464381,-0.0024296216664242906,0.0024296216664242906
Dioxane,2,O,-0.35042574678869726,-0.34919195028812144,0.0012337965005758122,0.0012337965005758122
Dioxane,3,C,0.05262846748768674,0.0517120608464381,-0.000916406641248646,0.000916406641248646
Dioxane,4,C,0.05512996816247373,0.0517120608464381,-0.003417907316035633,0.003417907316035633
Dioxane,5,O,-0.35084972123157726,-0.34919195028812144,0.0016577709434558163,0.0016577709434558163
Dioxane,6,H,0.06076948182195984,0.06144195714881133,0.0006724753268514891,0.0006724753268514891
Dioxane,7,H,0.06076948182195988,0.06144195714881133,0.0006724753268514475,0.0006724753268514475
Dioxane,8,H,0.060649445749658124,0.06144195714881133,0.0007925113991532062,0.0007925113991532062
Dioxane,9,H,0.06064944574965815,0.06144195714881133,0.0007925113991531785,0.0007925113991531785
Dioxane,10,H,0.060987940566087195,0.06144195714881133,0.00045401658272413437,0.00045401658272413437
Dioxane,11,H,0.060987940566087216,0.06144195714881133,0.00045401658272411355,0.00045401658272411355
Dioxane,12,H,0.06044637883746287,0.06144195714881133,0.0009955783113484579,0.0009955783113484579
Dioxane,13,H,0.06044637883746296,0.06144195714881133,0.0009955783113483677,0.0009955783113483677
CPME,0,C,0.1941262615369073,-0.00426977686872651,-0.1983960384056338,0.1983960384056338
CPME,1,O,-0.423657498551375,-0.4284316847568791,-0.004774186205504072,0.004774186205504072
CPME,2,C,0.3917406303012267,0.3945181468451167,0.002777516543890024,0.002777516543890024
CPME,3,C,-0.2954854450656374,-0.2783420090186338,0.01714343604700358,0.01714343604700358
CPME,4,C,0.01458673757932807,0.039938476420696985,0.025351738841368914,0.025351738841368914
CPME,5,C,0.10370868680467926,0.039938476420696985,-0.06377021038398228,0.06377021038398228
CPME,6,C,-0.32749152582572616,-0.2783420090186338,0.04914951680709234,0.04914951680709234
CPME,7,H,-0.004075489122333246,0.05361642361169672,0.05769191273402996,0.05769191273402996
CPME,8,H,-0.00407548912233327,0.05361642361169672,0.05769191273402999,0.05769191273402999
CPME,9,H,-0.004075489122333353,0.05361642361169672,0.05769191273403007,0.05769191273403007
CPME,10,H,-0.009125158940403229,-0.007365085431135732,0.0017600735092674971,0.0017600735092674971
CPME,11,H,0.09329453557574183,0.09036051118140262,-0.0029340243943392075,0.0029340243943392075
CPME,12,H,0.09329453557574183,0.09036051118140262,-0.0029340243943392075,0.0029340243943392075
CPME,13,H,0.0008321365769362928,1.6037461699421746e-05,-0.0008160991152368711,0.0008160991152368711
CPME,14,H,0.0008321365769362737,1.6037461699421746e-05,-0.000816099115236852,0.000816099115236852
CPME,15,H,-0.0038624486288913774,1.6037461699421746e-05,0.003878486090590799,0.003878486090590799
CPME,16,H,-0.0038624486288913722,1.6037461699421746e-05,0.003878486090590794,0.003878486090590794
CPME,17,H,0.09164766624021337,0.09036051118140262,-0.001287155058810746,0.001287155058810746
CPME,18,H,0.0916476662402135,0.09036051118140262,-0.0012871550588108849,0.0012871550588108849
TTE,0,F,-0.15657088347111747,-0.15431403309812497,0.0022568503729925027,0.0022568503729925027
TTE,1,C,0.14538331614956523,0.1387876300084575,-0.006595686141107726,0.006595686141107726
TTE,2,F,-0.1536629302592891,-0.15431403309812497,-0.0006511028388358764,0.0006511028388358764
TTE,3,C,0.27139641456150765,0.26567424779269955,-0.005722166768808101,0.005722166768808101
TTE,4,F,-0.16807578481145985,-0.1635077434451474,0.0045680413663124475,0.0045680413663124475
TTE,5,F,-0.15504525303721672,-0.1635077434451474,-0.008462490407930678,0.008462490407930678
TTE,6,C,0.061188965684305874,0.13570866526879385,0.07451969958448798,0.07451969958448798
TTE,7,O,-0.2890356616916936,-0.32340465390979345,-0.03436899221809986,0.03436899221809986
TTE,8,C,0.3711129999472278,0.38988715238974864,0.01877415244252084,0.01877415244252084
TTE,9,F,-0.14927708770695813,-0.14215664376519938,0.007120443941758758,0.007120443941758758
TTE,10,F,-0.12993175419780012,-0.14215664376519938,-0.012224889567399255,0.012224889567399255
TTE,11,C,0.20104818445455297,0.209565619053367,0.008517434598814044,0.008517434598814044
TTE,12,F,-0.15575239398385324,-0.16142801716684863,-0.005675623182995387,0.005675623182995387
TTE,13,F,-0.163024151445704,-0.16142801716684863,0.0015961342788553823,0.0015961342788553823
TTE,14,H,0.15367632068173703,0.15616851453941416,0.0024921938576771274,0.0024921938576771274
TTE,15,H,0.09597689574016863,0.07580261258424528,-0.020174283155923345,0.020174283155923345
TTE,16,H,0.09597689574016864,0.07580261258424528,-0.02017428315592336,0.02017428315592336
TTE,17,H,0.12461590764585857,0.11882047463946277,-0.005795433006395803,0.005795433006395803
PF6,0,F,-0.3753121022545496,-0.37544272997510303,-0.00013062772055344452,0.00013062772055344452
PF6,1,P,1.2527711418676821,1.252656379850618,-0.00011476201706406286,0.00011476201706406286
PF6,2,F,-0.3753079234104442,-0.37544272997510303,-0.00013480656465880703,0.00013480656465880703
PF6,3,F,-0.3756038431406551,-0.37544272997510303,0.00016111316555206256,0.00016111316555206256
PF6,4,F,-0.375576156176078,-0.37544272997510303,0.00013342620097495095,0.00013342620097495095
PF6,5,F,-0.37547161068153434,-0.37544272997510303,2.8880706431311243e-05,2.8880706431311243e-05
PF6,6,F,-0.37549950620442096,-0.37544272997510303,5.6776229317934135e-05,5.6776229317934135e-05
NO3,0,O,-0.6842702963977698,-0.6843037107668043,-3.341436903447903e-05,3.341436903447903e-05
NO3,1,N,1.0530227408790105,1.0530479707883555,2.5229909345059198e-05,2.5229909345059198e-05
NO3,2,O,-0.6844365157073075,-0.6844405492547468,-4.033547439385998e-06,4.033547439385998e-06
NO3,3,O,-0.6843159287739334,-0.6843037107668043,1.2218007129138897e-05,1.2218007129138897e-05
OTf,0,O,-0.60629974370583,-0.524836753274834,0.08146299043099592,0.08146299043099592
OTf,1,S,1.0101045850040273,0.5745102598245019,-0.43559432517952545,0.43559432517952545
OTf,2,O,-0.6062981185412821,-0.524836753274834,0.0814613652664481,0.0814613652664481
OTf,3,O,-0.6061998025268889,-0.524836753274834,0.08136304925205484,0.08136304925205484
OTf,4,C,0.37553653781719865,1.0719011736104602,0.6963646357932616,0.6963646357932616
OTf,5,F,-0.18891888097966514,-0.3573003912034867,-0.16838151022382158,0.16838151022382158
OTf,6,F,-0.18896262310838846,-0.3573003912034867,-0.16833776809509826,0.16833776809509826
OTf,7,F,-0.18896195395917145,-0.3573003912034867,-0.16833843724431527,0.16833843724431527
TFSI,0,F,-0.12128954118296766,-0.13753301043831626,-0.0162434692553486,0.0162434692553486
TFSI,1,C,0.2888624873601426,0.2666587052062339,-0.02220378215390867,0.02220378215390867
TFSI,2,F,-0.12128954118296766,-0.13753301043831626,-0.0162434692553486,0.0162434692553486
TFSI,3,F,-0.12128954118296766,-0.13753301043831626,-0.0162434692553486,0.0162434692553486
TFSI,4,S,0.6987528591450889,1.034497182973467,0.33574432382837816,0.33574432382837816
TFSI,5,O,-0.4191624260638613,-0.5336756996194041,-0.1145132735555428,0.1145132735555428
TFSI,6,O,-0.4191624260638613,-0.5336756996194041,-0.1145132735555428,0.1145132735555428
TFSI,7,N,-0.5708437416572117,-0.6424109152518873,-0.07156717359467557,0.07156717359467557
TFSI,8,S,0.6987528591450889,1.034497182973467,0.33574432382837816,0.33574432382837816
TFSI,9,O,-0.4191624260638613,-0.5336756996194041,-0.1145132735555428,0.1145132735555428
TFSI,10,O,-0.4191624260638613,-0.5336756996194041,-0.1145132735555428,0.1145132735555428
TFSI,11,C,0.2888624873601426,0.2666587052062339,-0.02220378215390867,0.02220378215390867
TFSI,12,F,-0.12128954118296766,-0.13753301043831626,-0.0162434692553486,0.0162434692553486
TFSI,13,F,-0.12128954118296766,-0.13753301043831626,-0.0162434692553486,0.0162434692553486
TFSI,14,F,-0.12128954118296766,-0.13753301043831626,-0.0162434692553486,0.0162434692553486
